# Source: GENCODE
# Version: 43
# GenomeBuild: GRCh38
# URL: https://ftp.ebi.ac.uk/pub/databases/gencode/Gencode_human/release_43/gencode.v43.annotation.gtf.gz
# Assays:
# BiosampleAgnostic: True
# BiosampleTermName:
# BiosampleTermID:
# Metadata:
TSSChr	TSSStart	TSSEnd	GeneSymbol	GeneEnsemblID	GeneStrand
chr19	50163281	50163282	IZUMO2	ENSG00000161652	-
chr19	50203627	50203628	MYH14	ENSG00000105357	+
chr19	50329377	50329378	KCNC3	ENSG00000131398	-
chr19	50365830	50365831	NAPSA	ENSG00000131400	-
chr19	50376422	50376423	NR1H2	ENSG00000131408	+
chr19	50384322	50384323	POLD1	ENSG00000062822	+
chr19	50418937	50418938	SPIB	ENSG00000269404	+
chr19	50432902	50432903	MYBPC2	ENSG00000086967	+
chr19	50476746	50476747	FAM71E1	ENSG00000142530	-
chr19	50476476	50476477	EMC10	ENSG00000161671	+
chr19	50511355	50511356	JOSD2	ENSG00000161677	-
chr19	50514690	50514691	ASPDH	ENSG00000204653	-
chr19	50568045	50568046	LRRC4B	ENSG00000131409	-
chr19	50639835	50639836	SYT3	ENSG00000213023	-
chr19	50649444	50649445	C19orf81	ENSG00000235034	+
chr19	50716938	50716939	SHANK1	ENSG00000161681	-
chr19	50723347	50723348	CLEC11A	ENSG00000105472	+
chr19	50770463	50770464	GPR32	ENSG00000142511	+
chr19	50790414	50790415	ACPT	ENSG00000142513	+
chr19	50804853	50804854	C19orf48	ENSG00000167747	-
chr19	50817680	50817681	LINC01869	ENSG00000180279	+
chr19	50823787	50823788	KLK1	ENSG00000167748	-
chr19	50831523	50831524	KLK15	ENSG00000174562	-
chr19	50854914	50854915	KLK3	ENSG00000142515	+
chr19	50873432	50873433	KLK2	ENSG00000167751	+
chr19	50910738	50910739	KLK4	ENSG00000167749	-
chr19	50953088	50953089	KLK5	ENSG00000167754	-
chr19	50968972	50968973	KLK6	ENSG00000167755	-
chr19	50984064	50984065	KLK7	ENSG00000169035	-
chr19	51001702	51001703	KLK8	ENSG00000129455	-
chr19	51009634	51009635	KLK9	ENSG00000213022	-
chr19	51020026	51020027	KLK10	ENSG00000129451	-
chr19	51028034	51028035	KLK11	ENSG00000167757	-
chr19	51034892	51034893	KLK12	ENSG00000186474	-
chr19	51065110	51065111	KLK13	ENSG00000167759	-
chr19	51084210	51084211	KLK14	ENSG00000129437	-
chr19	51108390	51108391	CTU1	ENSG00000142544	-
chr19	51124879	51124880	SIGLEC9	ENSG00000129450	+
chr19	51142300	51142301	SIGLEC7	ENSG00000168995	+
chr19	51225078	51225079	CD33	ENSG00000105383	+
chr19	51257709	51257710	SIGLECL1	ENSG00000179213	+
chr19	51271265	51271266	LINC01872	ENSG00000268318	+
chr19	51311847	51311848	IGLON5	ENSG00000142549	+
chr19	51342124	51342125	VSIG10L	ENSG00000186806	-
chr19	51366418	51366419	ETFB	ENSG00000105379	-
chr19	51369003	51369004	CLDND2	ENSG00000160318	-
chr19	51372706	51372707	NKG7	ENSG00000105374	-
chr19	51387956	51387957	LIM2	ENSG00000105370	-
chr19	51390574	51390575	C19orf84	ENSG00000262874	-
chr19	51417803	51417804	SIGLEC10	ENSG00000142512	-
chr19	51458454	51458455	SIGLEC8	ENSG00000105366	-
chr19	51478642	51478643	CEACAM18	ENSG00000213822	+
chr19	51500393	51500394	SIGLEC12	ENSG00000254521	-
chr19	51531856	51531857	SIGLEC6	ENSG00000105492	-
chr19	51571236	51571237	ZNF175	ENSG00000105497	+
chr19	51630474	51630475	SIGLEC5	ENSG00000105501	-
chr19	51646879	51646880	SIGLEC14	ENSG00000254415	-
chr19	51693456	51693457	SPACA6P-AS	ENSG00000269959	-
chr19	51693343	51693344	SPACA6	ENSG00000182310	+
chr19	51723992	51723993	HAS1	ENSG00000105509	-
chr19	51751897	51751898	FPR1	ENSG00000171051	-
chr19	51763388	51763389	FPR2	ENSG00000171049	+
chr19	51795145	51795146	FPR3	ENSG00000187474	+
chr19	51887936	51887937	ZNF577	ENSG00000161551	-
chr19	51905052	51905053	ZNF649	ENSG00000198093	-
chr19	51927434	51927435	ZNF613	ENSG00000176024	+
chr19	51986826	51986827	ZNF350	ENSG00000256683	-
chr19	52008230	52008231	ZNF615	ENSG00000197619	-
chr19	52028427	52028428	ZNF614	ENSG00000142556	-
chr19	52049124	52049125	ZNF432	ENSG00000256087	-
chr19	52095765	52095766	ZNF841	ENSG00000197608	-
chr19	52139938	52139939	ZNF616	ENSG00000204611	-
chr19	52171643	52171644	ZNF836	ENSG00000196267	-
chr19	52189801	52189802	PPP2R1A	ENSG00000105568	+
chr19	52269570	52269571	ZNF766	ENSG00000196214	+
chr19	52297168	52297169	ZNF480	ENSG00000198464	+
chr19	52336244	52336245	ZNF610	ENSG00000167554	+
chr19	52369916	52369917	ZNF880	ENSG00000221923	+
chr19	52397757	52397758	ZNF528-AS1	ENSG00000269834	-
chr19	52397867	52397868	ZNF528	ENSG00000167555	+
chr19	52431413	52431414	ZNF534	ENSG00000198633	+
chr19	52453575	52453576	ZNF578	ENSG00000258405	+
chr19	52527655	52527656	ZNF808	ENSG00000198482	+
chr19	52570272	52570273	ZNF701	ENSG00000167562	+
chr19	52690581	52690582	ZNF83	ENSG00000167766	-
chr19	52735054	52735055	ZNF611	ENSG00000213020	-
chr19	52786791	52786792	ZNF600	ENSG00000189190	-
chr19	52821669	52821670	ZNF28	ENSG00000198538	-
chr19	52857649	52857650	ZNF468	ENSG00000204604	-
chr19	52891346	52891347	ZNF320	ENSG00000182986	-
chr19	52917931	52917932	ZNF888	ENSG00000213793	-
chr19	52962911	52962912	ZNF816-ZNF321P	ENSG00000221874	-
chr19	52962911	52962912	ZNF816	ENSG00000180257	-
chr19	53014090	53014091	ERVV-1	ENSG00000269526	+
chr19	53044737	53044738	ERVV-2	ENSG00000268964	+
chr19	53103434	53103435	ZNF160	ENSG00000170949	-
chr19	53132920	53132921	ZNF415	ENSG00000170954	-
chr19	53159069	53159070	ZNF347	ENSG00000197937	-
chr19	53193366	53193367	ZNF665	ENSG00000197497	-
chr19	53254903	53254904	ZNF677	ENSG00000197928	-
chr19	53258291	53258292	VN1R2	ENSG00000196131	+
chr19	53267665	53267666	VN1R4	ENSG00000228567	-
chr19	53291622	53291623	BIRC8	ENSG00000163098	-
chr19	53333718	53333719	ZNF845	ENSG00000213799	+
chr19	53365692	53365693	ZNF525	ENSG00000203326	+
chr19	53395143	53395144	ZNF765	ENSG00000196417	+
chr19	53431973	53431974	ZNF761	ENSG00000160336	+
chr19	53467734	53467735	ZNF813	ENSG00000198346	+
chr19	53538078	53538079	ZNF331	ENSG00000130844	+
chr19	53632055	53632056	DPRX	ENSG00000204595	+
chr19	53824403	53824404	NLRP12	ENSG00000142405	-
chr19	53867864	53867865	MYADM	ENSG00000179820	+
chr19	53882183	53882184	PRKCG	ENSG00000126583	+
chr19	53912736	53912737	CACNG7	ENSG00000105605	+
chr19	53963035	53963036	CACNG8	ENSG00000142408	+
chr19	53992287	53992288	CACNG6	ENSG00000130433	+
chr19	54063953	54063954	VSTM1	ENSG00000189068	-
chr19	54081365	54081366	TARM1	ENSG00000248385	-
chr19	54102686	54102687	OSCAR	ENSG00000170909	-
chr19	54102851	54102852	NDUFA3	ENSG00000170906	+
chr19	54115675	54115676	TFPT	ENSG00000105619	-
chr19	54115409	54115410	PRPF31	ENSG00000105618	+
chr19	54137719	54137720	CNOT3	ENSG00000088038	+
chr19	54159743	54159744	LENG1	ENSG00000105617	-
chr19	54173250	54173251	TMC4	ENSG00000167608	-
chr19	54189882	54189883	MBOAT7	ENSG00000125505	-
chr19	54190267	54190268	TSEN34	ENSG00000170892	+
chr19	54200857	54200858	RPS9	ENSG00000170889	+
chr19	54242862	54242863	LILRB3	ENSG00000204577	-
chr19	54242761	54242762	LILRA6	ENSG00000244482	-
chr19	54257308	54257309	LILRB5	ENSG00000105609	-
chr19	54281178	54281179	LILRB2	ENSG00000131042	-
chr19	54313139	54313140	LILRA5	ENSG00000187116	-
chr19	54339169	54339170	LILRA4	ENSG00000239961	-
chr19	54365114	54365115	LAIR1	ENSG00000167613	-
chr19	54415430	54415431	TTYH1	ENSG00000167614	+
chr19	54449161	54449162	LENG8	ENSG00000167615	+
chr19	54463711	54463712	LENG9	ENSG00000275183	-
chr19	54473290	54473291	CDC42EP5	ENSG00000167617	-
chr19	54502796	54502797	LAIR2	ENSG00000167618	+
chr19	54572996	54572997	LILRA2	ENSG00000239998	+
chr19	54593575	54593576	LILRA1	ENSG00000104974	+
chr19	54630516	54630517	LILRB1	ENSG00000104972	+
chr19	54662818	54662819	LILRB4	ENSG00000186818	+
chr19	54724446	54724447	KIR3DL3	ENSG00000242019	+
chr19	54738508	54738509	KIR2DL3	ENSG00000243772	+
chr19	54769812	54769813	KIR2DL1	ENSG00000125498	+
chr19	54803611	54803612	KIR2DL4	ENSG00000189013	+
chr19	54816437	54816438	KIR3DL1	ENSG00000167633	+
chr19	54850442	54850443	KIR3DL2	ENSG00000240403	+
chr19	54874092	54874093	FCAR	ENSG00000186431	+
chr19	54906149	54906150	NCR1	ENSG00000189430	+
chr19	54947505	54947506	NLRP7	ENSG00000167634	-
chr19	54966341	54966342	NLRP2	ENSG00000022556	+
chr19	55038264	55038265	GP6	ENSG00000088053	-
chr19	55063217	55063218	RDH13	ENSG00000160439	-
chr19	55080391	55080392	EPS8L1	ENSG00000131037	+
chr19	55117600	55117601	PPP1R12C	ENSG00000125503	-
chr19	55149354	55149355	TNNT1	ENSG00000105048	-
chr19	55157732	55157733	TNNI3	ENSG00000129991	-
chr19	55166722	55166723	DNAAF3	ENSG00000167646	-
chr19	55180352	55180353	SYT5	ENSG00000129990	-
chr19	55209506	55209507	PTPRH	ENSG00000080031	-
chr19	55229264	55229265	TMEM86B	ENSG00000180089	-
chr19	55258670	55258671	PPP6R1	ENSG00000105063	-
chr19	55280383	55280384	HSPBP1	ENSG00000133265	-
chr19	55284165	55284166	BRSK1	ENSG00000160469	+
chr19	55325340	55325341	TMEM150B	ENSG00000180061	-
chr19	55339852	55339853	KMT5C	ENSG00000133247	+
chr19	55354814	55354815	COX6B2	ENSG00000160471	-
chr19	55363252	55363253	FAM71E2	ENSG00000180043	-
chr19	55370463	55370464	IL11	ENSG00000095752	-
chr19	55376825	55376826	TMEM190	ENSG00000160472	+
chr19	55384259	55384260	TMEM238	ENSG00000233493	-
chr19	55385931	55385932	RPL28	ENSG00000108107	+
chr19	55407957	55407958	UBE2S	ENSG00000108106	-
chr19	55442863	55442864	SHISA7	ENSG00000187902	-
chr19	55461682	55461683	ISOC2	ENSG00000063241	-
chr19	55476331	55476332	ZNF628	ENSG00000197483	+
chr19	55485189	55485190	NAT14	ENSG00000090971	+
chr19	55488502	55488503	SSC5D	ENSG00000179954	+
chr19	55537068	55537069	SBK2	ENSG00000187550	-
chr19	55545543	55545544	SBK3	ENSG00000231274	-
chr19	55580845	55580846	ZNF579	ENSG00000218891	-
chr19	55599527	55599528	FIZ1	ENSG00000179943	-
chr19	55600339	55600340	ZNF524	ENSG00000171443	+
chr19	55613592	55613593	ZNF865	ENSG00000261221	+
chr19	55624575	55624576	ZNF784	ENSG00000179922	-
chr19	55642051	55642052	ZNF580	ENSG00000213015	+
chr19	55643619	55643620	ZNF581	ENSG00000171425	+
chr19	55647587	55647588	CCDC106	ENSG00000173581	+
chr19	55654049	55654050	U2AF2	ENSG00000063244	+
chr19	55675194	55675195	EPN1	ENSG00000063245	+
chr19	55738402	55738403	NLRP9	ENSG00000185792	-
chr19	55759140	55759141	RFPL4A	ENSG00000223638	+
chr19	55771804	55771805	RFPL4AL1	ENSG00000229292	+
chr19	55836762	55836763	NLRP11	ENSG00000179873	-
chr19	55836577	55836578	NLRP4	ENSG00000160505	+
chr19	55932336	55932337	NLRP13	ENSG00000173572	-
chr19	55947831	55947832	NLRP8	ENSG00000179709	+
chr19	55999725	55999726	NLRP5	ENSG00000171487	+
chr19	56066683	56066684	LINC01864	ENSG00000267522	+
chr19	56121373	56121374	ZNF787	ENSG00000142409	-
chr19	56141165	56141166	ZNF444	ENSG00000167685	+
chr19	56176019	56176020	GALP	ENSG00000197487	+
chr19	56193052	56193053	ZSCAN5B	ENSG00000197213	-
chr19	56314564	56314565	ZSCAN5A	ENSG00000131848	-
chr19	56393601	56393602	ZNF582	ENSG00000018869	-
chr19	56393675	56393676	ZNF582-AS1	ENSG00000267454	+
chr19	56404324	56404325	ZNF583	ENSG00000198440	+
chr19	56477401	56477402	ZNF667	ENSG00000198046	-
chr19	56477873	56477874	ZNF667-AS1	ENSG00000166770	+
chr19	56507842	56507843	ZNF471	ENSG00000196263	+
chr19	56538947	56538948	ZFP28	ENSG00000196867	+
chr19	56567520	56567521	ZNF470	ENSG00000197016	+
chr19	56595295	56595296	ZNF71	ENSG00000197951	+
chr19	56643158	56643159	SMIM17	ENSG00000268182	+
chr19	56671755	56671756	ZNF835	ENSG00000127903	-
chr19	56840729	56840730	ZIM2	ENSG00000269699	-
chr19	56840726	56840727	PEG3	ENSG00000198300	-
chr19	56840901	56840902	MIMT1	ENSG00000268654	+
chr19	57120140	57120141	USP29	ENSG00000131864	+
chr19	57145202	57145203	ZIM3	ENSG00000141946	-
chr19	57167488	57167489	DUXA	ENSG00000258873	-
chr19	57191499	57191500	ZNF264	ENSG00000083844	+
chr19	57231008	57231009	AURKC	ENSG00000105146	+
chr19	57240684	57240685	ZNF805	ENSG00000204524	+
chr19	57280484	57280485	ZNF460	ENSG00000197714	+
chr19	57320496	57320497	ZNF543	ENSG00000178229	+
chr19	57351273	57351274	ZNF304	ENSG00000131845	+
chr19	57363434	57363435	ZNF547	ENSG00000152433	+
chr19	57363510	57363511	TRAPPC2B	ENSG00000256060	+
chr19	57389849	57389850	ZNF548	ENSG00000188785	+
chr19	57411160	57411161	ZNF17	ENSG00000186272	+
chr19	57435324	57435325	ZNF749	ENSG00000186230	+
chr19	57456739	57456740	VN1R1	ENSG00000178201	-
chr19	57477570	57477571	ZNF772	ENSG00000197128	-
chr19	57487710	57487711	ZNF419	ENSG00000105136	+
chr19	57499853	57499854	ZNF773	ENSG00000152439	+
chr19	57527324	57527325	ZNF549	ENSG00000121406	+
chr19	57559863	57559864	ZNF550	ENSG00000251369	-
chr19	57578875	57578876	ZNF416	ENSG00000083817	-
chr19	57583975	57583976	ZIK1	ENSG00000171649	+
chr19	57599884	57599885	ZNF530	ENSG00000183647	+
chr19	57614218	57614219	ZNF134	ENSG00000213762	+
chr19	57633166	57633167	ZNF211	ENSG00000121417	+
chr19	57668934	57668935	ZSCAN4	ENSG00000180532	+
chr19	57681968	57681969	ZNF551	ENSG00000204519	+
chr19	57709211	57709212	ZNF154	ENSG00000179909	-
chr19	57727624	57727625	ZNF671	ENSG00000083814	-
chr19	57746795	57746796	ZNF776	ENSG00000152443	+
chr19	57769651	57769652	ZNF586	ENSG00000083828	+
chr19	57814913	57814914	ZNF552	ENSG00000178935	-
chr19	57830293	57830294	ZNF587B	ENSG00000269343	+
chr19	57849812	57849813	ZNF587	ENSG00000198466	+
chr19	57889074	57889075	ZNF814	ENSG00000204514	-
chr19	57916610	57916611	ZNF417	ENSG00000173480	-
chr19	57935387	57935388	ZNF418	ENSG00000196724	-
chr19	57947709	57947710	ZNF256	ENSG00000152454	-
chr19	57974534	57974535	C19orf18	ENSG00000177025	-
chr19	58002827	58002828	ZNF606	ENSG00000166704	-
chr19	58034065	58034066	ZSCAN1	ENSG00000152467	+
chr19	58059238	58059239	ZNF135	ENSG00000176293	+
chr19	58098363	58098364	ZSCAN18	ENSG00000121413	-
chr19	58150781	58150782	ZNF329	ENSG00000181894	-
chr19	58182988	58182989	ZNF274	ENSG00000171606	+
chr19	58228680	58228681	ZNF544	ENSG00000198131	+
chr19	58278951	58278952	ZNF8	ENSG00000278129	+
chr19	58278965	58278966	ZNF8-ERVK3-1	ENSG00000267216	+
chr19	58305373	58305374	ERVK3-1	ENSG00000142396	+
chr19	58327018	58327019	ZSCAN22	ENSG00000182318	+
chr19	58353499	58353500	A1BG	ENSG00000121410	-
chr19	58362848	58362849	ZNF497	ENSG00000174586	-
chr19	58381022	58381023	ZNF837	ENSG00000152475	-
chr19	58387268	58387269	RPS5	ENSG00000083845	+
chr19	58396089	58396090	RNF225	ENSG00000269855	+
chr19	58408673	58408674	ZNF584	ENSG00000171574	+
chr19	58440222	58440223	ZNF132	ENSG00000131849	-
chr19	58451603	58451604	ZNF324B	ENSG00000249471	+
chr19	58467044	58467045	ZNF324	ENSG00000083812	+
chr19	58476163	58476164	ZNF446	ENSG00000083838	+
chr19	58512065	58512066	SLC27A5	ENSG00000083807	-
chr19	58519559	58519560	ZBTB45	ENSG00000119574	-
chr19	58544468	58544469	TRIM28	ENSG00000130726	+
chr19	58555124	58555125	CHMP2A	ENSG00000130724	-
chr19	58558976	58558977	UBE2M	ENSG00000130725	-
chr19	58573575	58573576	MZF1	ENSG00000099326	-
chr20	87671	87672	DEFB125	ENSG00000178591	+
chr20	142552	142553	DEFB126	ENSG00000125788	+
chr20	157469	157470	DEFB127	ENSG00000088782	+
chr20	189681	189682	DEFB128	ENSG00000185982	-
chr20	227257	227258	DEFB129	ENSG00000125903	+
chr20	257735	257736	DEFB132	ENSG00000186458	+
chr20	290778	290779	C20orf96	ENSG00000196476	-
chr20	297562	297563	ZCCHC3	ENSG00000247315	+
chr20	325570	325571	SOX12	ENSG00000177732	+
chr20	346725	346726	NRSN2	ENSG00000125841	+
chr20	380628	380629	TRIB3	ENSG00000101255	+
chr20	408049	408050	RBCK1	ENSG00000125826	+
chr20	462553	462554	TBC1D20	ENSG00000125875	-
chr20	543838	543839	CSNK2A1	ENSG00000101266	-
chr20	610266	610267	TCF15	ENSG00000125878	-
chr20	653370	653371	SRXN1	ENSG00000271303	-
chr20	676179	676180	SCRT2	ENSG00000215397	-
chr20	768584	768585	SLC52A3	ENSG00000101276	-
chr20	833696	833697	FAM110A	ENSG00000125898	+
chr20	916334	916335	ANGPT4	ENSG00000101280	-
chr20	1002264	1002265	RSPO4	ENSG00000101282	-
chr20	1118592	1118593	PSMF1	ENSG00000125818	+
chr20	1184473	1184474	TMEM74B	ENSG00000125895	-
chr20	1203453	1203454	C20orf202	ENSG00000215595	+
chr20	1226119	1226120	RAD21L1	ENSG00000244588	+
chr20	1266290	1266291	SNPH	ENSG00000101298	+
chr20	1313673	1313674	SDCBP2	ENSG00000125775	-
chr20	1393172	1393173	FKBP1A	ENSG00000088832	-
chr20	1467692	1467693	NSFL1C	ENSG00000088833	-
chr20	1491587	1491588	SIRPB2	ENSG00000196209	-
chr20	1557697	1557698	SIRPD	ENSG00000125900	-
chr20	1620094	1620095	SIRPB1	ENSG00000101307	-
chr20	1657779	1657780	SIRPG	ENSG00000089012	-
chr20	1894166	1894167	SIRPA	ENSG00000198053	+
chr20	1994285	1994286	PDYN	ENSG00000101327	-
chr20	2101881	2101882	STK35	ENSG00000125834	+
chr20	2295966	2295967	TGM3	ENSG00000125780	+
chr20	2380907	2380908	TGM6	ENSG00000166948	+
chr20	2470853	2470854	SNRPB	ENSG00000125835	-
chr20	2509132	2509133	ZNF343	ENSG00000088876	-
chr20	2536606	2536607	TMC2	ENSG00000149488	+
chr20	2652531	2652532	NOP56	ENSG00000101361	+
chr20	2664223	2664224	IDH3B	ENSG00000101365	-
chr20	2692877	2692878	EBF4	ENSG00000088881	+
chr20	2800646	2800647	CPXM1	ENSG00000088882	-
chr20	2815010	2815011	C20orf141	ENSG00000258713	+
chr20	2816301	2816302	TMEM239	ENSG00000198326	+
chr20	2840702	2840703	PCED1A	ENSG00000132635	-
chr20	2840696	2840697	VPS16	ENSG00000215305	+
chr20	2864194	2864195	PTPRA	ENSG00000132670	+
chr20	3043621	3043622	GNRH2	ENSG00000125787	+
chr20	3046028	3046029	MRPS26	ENSG00000125901	+
chr20	3071619	3071620	OXT	ENSG00000101405	+
chr20	3084724	3084725	AVP	ENSG00000101200	-
chr20	3159910	3159911	UBOX5	ENSG00000185019	-
chr20	3159886	3159887	FASTKD5	ENSG00000215251	-
chr20	3173592	3173593	LZTS3	ENSG00000088899	-
chr20	3204697	3204698	DDRGK1	ENSG00000198171	-
chr20	3209359	3209360	ITPA	ENSG00000125877	+
chr20	3237727	3237728	SLC4A11	ENSG00000088836	-
chr20	3407662	3407663	C20orf194	ENSG00000088854	-
chr20	3471017	3471018	ATRN	ENSG00000088812	+
chr20	3663399	3663400	GFRA4	ENSG00000125861	-
chr20	3682690	3682691	ADAM33	ENSG00000149451	-
chr20	3707128	3707129	SIGLEC1	ENSG00000088827	-
chr20	3732669	3732670	HSPA12B	ENSG00000132622	+
chr20	3767805	3767806	C20orf27	ENSG00000101220	-
chr20	3781455	3781456	SPEF1	ENSG00000101222	-
chr20	3786690	3786691	CENPB	ENSG00000125817	-
chr20	3795738	3795739	CDC25B	ENSG00000101224	+
chr20	3808493	3808494	LINC01730	ENSG00000275491	+
chr20	3820523	3820524	AP5S1	ENSG00000125843	+
chr20	3846798	3846799	MAVS	ENSG00000088888	+
chr20	3888933	3888934	PANK2	ENSG00000125779	+
chr20	4015591	4015592	RNF24	ENSG00000101236	-
chr20	4148778	4148779	SMOX	ENSG00000088826	+
chr20	4249012	4249013	ADRA1D	ENSG00000171873	-
chr20	4686093	4686094	PRNP	ENSG00000171867	+
chr20	4721853	4721854	PRND	ENSG00000171864	+
chr20	4740668	4740669	PRNT	ENSG00000180259	-
chr20	4823645	4823646	RASSF2	ENSG00000101265	-
chr20	5001499	5001500	SLC23A2	ENSG00000089057	-
chr20	5113087	5113088	TMEM230	ENSG00000089063	-
chr20	5126622	5126623	PCNA	ENSG00000132646	-
chr20	5126760	5126761	CDS2	ENSG00000101290	+
chr20	5316732	5316733	PROKR2	ENSG00000101292	-
chr20	5445748	5445749	LINC00658	ENSG00000226995	-
chr20	5504596	5504597	LINC00654	ENSG00000205181	-
chr20	5510002	5510003	LINC01729	ENSG00000225640	-
chr20	5611026	5611027	GPCPD1	ENSG00000125772	-
chr20	5750386	5750387	C20orf196	ENSG00000171984	+
chr20	5911327	5911328	CHGB	ENSG00000089199	+
chr20	5950558	5950559	TRMT6	ENSG00000089195	-
chr20	5950651	5950652	MCM8	ENSG00000125885	+
chr20	6006072	6006073	CRLS1	ENSG00000088766	+
chr20	6054080	6054081	LRRN4	ENSG00000125872	-
chr20	6123544	6123545	FERMT1	ENSG00000101311	-
chr20	6426731	6426732	CASC20	ENSG00000229876	+
chr20	6768097	6768098	BMP2	ENSG00000125845	+
chr20	7254202	7254203	LINC01428	ENSG00000228888	-
chr20	7307432	7307433	LINC01751	ENSG00000261249	-
chr20	7347432	7347433	LINC01706	ENSG00000224711	+
chr20	7940446	7940447	HAO1	ENSG00000101323	-
chr20	8019829	8019830	TMX4	ENSG00000125827	-
chr20	8132264	8132265	PLCB1	ENSG00000182621	+
chr20	9307799	9307800	PLCB4	ENSG00000101333	+
chr20	9514357	9514358	LAMP5	ENSG00000125869	+
chr20	9839039	9839040	PAK5	ENSG00000101349	-
chr20	10034998	10034999	ANKEF1	ENSG00000132623	+
chr20	10218797	10218798	SNAP25	ENSG00000132639	+
chr20	10434239	10434240	MKKS	ENSG00000125863	-
chr20	10435302	10435303	SLX4IP	ENSG00000149346	+
chr20	10674046	10674047	JAG1	ENSG00000101384	-
chr20	10753089	10753090	LINC01752	ENSG00000224961	+
chr20	11870715	11870716	LINC00687	ENSG00000228422	-
chr20	11917864	11917865	BTBD3	ENSG00000132640	+
chr20	12952519	12952520	LINC01722	ENSG00000233048	-
chr20	12950339	12950340	LINC01723	ENSG00000234265	+
chr20	13008978	13008979	SPTLC3	ENSG00000172296	+
chr20	13221770	13221771	ISM1	ENSG00000101230	+
chr20	13638936	13638937	TASP1	ENSG00000089123	-
chr20	13784886	13784887	ESF1	ENSG00000089048	-
chr20	13785025	13785026	NDUFAF5	ENSG00000101247	+
chr20	13990619	13990620	SEL1L2	ENSG00000101251	-
chr20	14337667	14337668	FLRT3	ENSG00000125848	-
chr20	16573434	16573435	KIF16B	ENSG00000089177	-
chr20	16729963	16729964	SNRPB2	ENSG00000125870	+
chr20	16748352	16748353	OTOR	ENSG00000125879	+
chr20	17226951	17226952	PCSK2	ENSG00000125851	+
chr20	17558960	17558961	BFSP1	ENSG00000125864	-
chr20	17569953	17569954	DSTN	ENSG00000125868	+
chr20	17682283	17682284	RRBP1	ENSG00000125844	-
chr20	17699947	17699948	BANF2	ENSG00000125888	+
chr20	17968991	17968992	SNX5	ENSG00000089006	-
chr20	17968890	17968891	MGME1	ENSG00000125871	+
chr20	18059188	18059189	OVOL2	ENSG00000125850	-
chr20	18137854	18137855	PET117	ENSG00000232838	+
chr20	18142223	18142224	KAT14	ENSG00000149474	+
chr20	18288282	18288283	ZNF133	ENSG00000125846	+
chr20	18467185	18467186	DZANK1	ENSG00000089091	-
chr20	18467388	18467389	POLR3F	ENSG00000132664	+
chr20	18497243	18497244	RBBP9	ENSG00000089050	-
chr20	18507543	18507544	SEC23B	ENSG00000101310	+
chr20	18567419	18567420	SMIM26	ENSG00000232388	+
chr20	18567428	18567429	LINC00493	ENSG00000232388	+
chr20	18587892	18587893	DTD1	ENSG00000125821	+
chr20	18794584	18794585	LINC00652	ENSG00000179935	-
chr20	18830203	18830204	C20orf78	ENSG00000149443	-
chr20	18813725	18813726	SCP2D1	ENSG00000132631	+
chr20	19212645	19212646	SLC24A3	ENSG00000185052	+
chr20	19889565	19889566	RIN2	ENSG00000132669	+
chr20	20017289	20017290	NAA20	ENSG00000173418	+
chr20	20056046	20056047	CRNKL1	ENSG00000101343	-
chr20	20052513	20052514	CFAP61	ENSG00000089101	+
chr20	20368120	20368121	INSM1	ENSG00000173404	+
chr20	20712623	20712624	RALGAPA2	ENSG00000188559	-
chr20	21125982	21125983	KIZ	ENSG00000088970	+
chr20	21303283	21303284	XRN2	ENSG00000088930	+
chr20	21397409	21397410	NKX2-4	ENSG00000125816	-
chr20	21514026	21514027	NKX2-2	ENSG00000125820	-
chr20	21570023	21570024	LINC01727	ENSG00000279082	+
chr20	21703585	21703586	LINC01726	ENSG00000280350	-
chr20	21705658	21705659	PAX1	ENSG00000125813	+
chr20	22054089	22054090	LINC01432	ENSG00000234435	+
chr20	22282801	22282802	LINC01427	ENSG00000225321	-
chr20	22578642	22578643	LINC00261	ENSG00000259974	-
chr20	22584463	22584464	FOXA2	ENSG00000125798	-
